id,name,product_type,url,price,old_price,discount,in_stock,image_url,s3_pictures,preview_gallery,rating,reviews_count,utp,sizes,count_sizes,fabrics,count_fabrics,room_1,room_2,room_3,room_4,room_5,room_6
1373717,"Анатомический матрас Space Solutions Soft","Анатомический матрас",https://askona.ru/matrasy/space-solutions-soft.htm?SELECTED_HASH_SIZE=140x200-f31354d6a581d0e5fec502eca8f49d2d,23853,28738,17,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/space-solutions-soft/space-solutions-soft_1.jpg,https://ir.askona.ru/upload/catalog/164587.jpg|https://ir.askona.ru/upload/catalog/164591.jpg|https://ir.askona.ru/upload/catalog/164596.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/space-solutions-soft/space-solutions-soft_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/space-solutions-soft/space-solutions-soft_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/space-solutions-soft/space-solutions-soft_6.jpg,0,0,"Для шкафов-кроватей",140&times;200|120&times;200|90&times;200,11,,1,Спальня,,,,,
1533331,"Анатомический матрас Grether&Wells Magnificent бежевый","Анатомический матрас",https://askona.ru/matrasy/magnificent-beige.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,197220,346000,43,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-beige/magnificent-beige_1.jpg,https://ir.askona.ru/upload/catalog/159822.jpg|https://ir.askona.ru/upload/catalog/159826.jpg|https://ir.askona.ru/upload/catalog/159830.jpg|https://ir.askona.ru/upload/catalog/159834.jpg|https://ir.askona.ru/upload/catalog/159840.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-beige/magnificent-beige_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-beige/magnificent-beige_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-beige/magnificent-beige_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-beige/magnificent-beige_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-beige/magnificent-beige_5.jpg,5,5,"11 слоев комфорта",160&times;200|180&times;200|200&times;200,4,,1,Спальня,,,,,
1533358,"Анатомический матрас Grether&Wells Magnificent коричневый","Анатомический матрас",https://askona.ru/matrasy/magnificent-brown.htm?SELECTED_HASH_SIZE=120x200-e623fb3cde4497c60247461d18f71bdf,179835,315500,43,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-brown/magnificent-brown_1.jpg,https://ir.askona.ru/upload/catalog/159844.jpg|https://ir.askona.ru/upload/catalog/159847.jpg|https://ir.askona.ru/upload/catalog/159853.jpg|https://ir.askona.ru/upload/catalog/159856.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-brown/magnificent-brown_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-brown/magnificent-brown_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-brown/magnificent-brown_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/magnificent-brown/magnificent-brown_4.jpg,5,5,"11 слоев комфорта",120&times;200|90&times;200|80&times;200,7,,1,Спальня,,,,,
1533385,"Анатомический матрас Grether&Wells Majesty бежевый","Анатомический матрас",https://askona.ru/matrasy/majesty-beige.htm?SELECTED_HASH_SIZE=200x200-1112708f328d51daf6c57b9dceab3601,203290,350500,42,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-beige/majesty-beige_1.jpg,https://ir.askona.ru/upload/catalog/159897.jpg|https://ir.askona.ru/upload/catalog/159902.jpg|https://ir.askona.ru/upload/catalog/159903.jpg|https://ir.askona.ru/upload/catalog/159904.jpg|https://ir.askona.ru/upload/catalog/159907.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-beige/majesty-beige_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-beige/majesty-beige_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-beige/majesty-beige_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-beige/majesty-beige_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-beige/majesty-beige_5.jpg,5,9,"Ручная работа",200&times;200|180&times;200|140&times;200,7,,1,Спальня,,,,,
1533413,"Анатомический матрас Grether&Wells Majesty коричневый","Анатомический матрас",https://askona.ru/matrasy/majesty-brown.htm?SELECTED_HASH_SIZE=80x200-99f4666067a778dd908a8d67652aeb74,149292,257400,42,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-brown/majesty-brown_1.jpg,https://ir.askona.ru/upload/catalog/159915.jpg|https://ir.askona.ru/upload/catalog/159919.jpg|https://ir.askona.ru/upload/catalog/159923.jpg|https://ir.askona.ru/upload/catalog/159932.jpg|https://ir.askona.ru/upload/catalog/159937.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-brown/majesty-brown_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-brown/majesty-brown_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-brown/majesty-brown_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-brown/majesty-brown_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/majesty-brown/majesty-brown_5.jpg,5,9,"Ручная работа",80&times;200|160&times;200|200&times;200,7,,1,Спальня,,,,,
1564194,"Анатомический матрас Serta Ergo Emotion","Анатомический матрас",https://askona.ru/matrasy/serta-ergo-emotion.htm?SELECTED_HASH_SIZE=120x200-e623fb3cde4497c60247461d18f71bdf,65400,109000,40,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/main.jpg,https://ir.askona.ru/upload/catalog/162899.jpg|https://ir.askona.ru/upload/catalog/162901.jpg|https://ir.askona.ru/upload/catalog/162906.jpg|https://ir.askona.ru/upload/catalog/162910.jpg|https://ir.askona.ru/upload/catalog/162913.jpg|https://ir.askona.ru/upload/catalog/162917.jpg|https://ir.askona.ru/upload/catalog/162921.jpg|https://ir.askona.ru/upload/catalog/162925.jpg|https://ir.askona.ru/upload/catalog/162928.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/serta-ergo_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/serta-ergo_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/serta-ergo_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/serta-ergo_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/serta-ergo_5.1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/serta-ergo_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/serta-ergo_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/serta-ergo_7.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion/serta-ergo_8.jpg,5,3,"Повышенный комфорт",120&times;200|160&times;200|140&times;200,8,,1,Спальня,,,,,
942945,"Анатомический матрас Space Solutions Flex","Анатомический матрас",https://askona.ru/matrasy/matras-space-solutions-flex.htm?SELECTED_HASH_SIZE=120x190-75316346302804296583aee541842719,25616,30863,17,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-space-solutions-flex/matras-space-solutions-flex_1.jpg,https://ir.askona.ru/upload/catalog/160382.jpg|https://ir.askona.ru/upload/catalog/160386.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-space-solutions-flex/matras-space-solutions-flex_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-space-solutions-flex/matras-space-solutions-flex_2.jpg,4.3,3,"Для шкафов-кроватей",120&times;190|180&times;190|160&times;200,12,,1,Спальня,,,,,
1860187,"Матрас Classic Single Extra Hard",Матрас,https://askona.ru/matrasy/matras-classic-single-extra-hard.htm?SELECTED_HASH_SIZE=80x200-99f4666067a778dd908a8d67652aeb74,15990,21320,25,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-extra-hard/extra_1.jpg,https://ir.askona.ru/upload/catalog/243580.jpg|https://ir.askona.ru/upload/catalog/243578.jpg|https://ir.askona.ru/upload/catalog/243577.jpg|https://ir.askona.ru/upload/catalog/243581.jpg|https://ir.askona.ru/upload/catalog/243584.jpg|https://ir.askona.ru/upload/catalog/243579.jpg|https://ir.askona.ru/upload/catalog/243583.jpg|https://ir.askona.ru/upload/catalog/243582.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-extra-hard/extra_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-extra-hard/extra_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-extra-hard/extra_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-extra-hard/extra_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-extra-hard/extra_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-extra-hard/extra_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-extra-hard/extra_7.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-extra-hard/extra_8.jpg,0,0,,80&times;200|90&times;200|120&times;200,8,,1,Спальня,,,,,
1860162,"Матрас Classic Single Soft",Матрас,https://askona.ru/matrasy/matras-classic-single-soft.htm?SELECTED_HASH_SIZE=90x200-64076ea5fa34605eff021e660aae5165,13990,17487,20,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-soft/single_1.jpg,https://ir.askona.ru/upload/catalog/243624.jpg|https://ir.askona.ru/upload/catalog/243629.jpg|https://ir.askona.ru/upload/catalog/243627.jpg|https://ir.askona.ru/upload/catalog/243626.jpg|https://ir.askona.ru/upload/catalog/243623.jpg|https://ir.askona.ru/upload/catalog/243625.jpg|https://ir.askona.ru/upload/catalog/243622.jpg|https://ir.askona.ru/upload/catalog/243628.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-soft/single_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-soft/single_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-soft/single_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-soft/single_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-soft/single_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-soft/single_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-soft/single_7.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-classic-single-soft/single_8.jpg,5,1,,90&times;200|80&times;200|200&times;200,10,,1,Спальня,,,,,
1866503,"Анатомический матрас Extra Comfort Hard","Анатомический матрас",https://askona.ru/matrasy/extra-comfort-hard.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,14970,19960,25,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/extra-comfort-hard/extra-comfort-hard_1.jpg,https://ir.askona.ru/upload/catalog/244711.jpg|https://ir.askona.ru/upload/catalog/244712.jpg|https://ir.askona.ru/upload/catalog/244743.jpg|https://ir.askona.ru/upload/catalog/244745.jpg|https://ir.askona.ru/upload/catalog/244747.jpg|https://ir.askona.ru/upload/catalog/244744.jpg|https://ir.askona.ru/upload/catalog/244746.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/extra-comfort-hard/extra-comfort-hard_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/extra-comfort-hard/extra-comfort-hard_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/extra-comfort-hard/extra-comfort-hard_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/extra-comfort-hard/extra-comfort-hard_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/extra-comfort-hard/extra-comfort-hard_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/extra-comfort-hard/extra-comfort-hard_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/extra-comfort-hard/extra-comfort-hard_7.jpg,0,0,,160&times;200|80&times;200|90&times;200,8,,1,Спальня,,,,,
1579847,"Анатомический матрас  Askona Ortho Organic","Анатомический матрас ",https://askona.ru/matrasy/askona-ortho-organic.htm?SELECTED_HASH_SIZE=200x200-1112708f328d51daf6c57b9dceab3601,50300,100600,50,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/main.jpg,https://ir.askona.ru/upload/catalog/155347.jpg|https://ir.askona.ru/upload/catalog/236966.jpg|https://ir.askona.ru/upload/catalog/236967.jpg|https://ir.askona.ru/upload/catalog/236968.jpg|https://ir.askona.ru/upload/catalog/236971.jpg|https://ir.askona.ru/upload/catalog/236970.jpg|https://ir.askona.ru/upload/catalog/236969.jpg|https://ir.askona.ru/upload/catalog/236972.jpg|https://ir.askona.ru/upload/catalog/236973.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/ortho-organic_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/ortho-organic_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/ortho-organic_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/ortho-organic_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/ortho-organic_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/ortho-organic_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/ortho-organic_7.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/askona-ortho-organic/ortho-organic_8.jpg,5,4,"Снимает боль в спине",200&times;200|180&times;200|160&times;200,10,,1,Спальня,,,,,
1797737,"Анатомический матрас Serta Arctic Cool","Анатомический матрас",https://askona.ru/matrasy/serta-arctic-cool.htm?SELECTED_HASH_SIZE=160x200-af13bfd624e1acd34f2103481efea402,57990,105436,45,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-cool/serta-arctic-cool_1.jpg,https://ir.askona.ru/upload/catalog/162506.jpg|https://ir.askona.ru/upload/catalog/162510.jpg|https://ir.askona.ru/upload/catalog/162513.jpg|https://ir.askona.ru/upload/catalog/162515.jpg|https://ir.askona.ru/upload/catalog/162517.jpg|https://ir.askona.ru/upload/catalog/162520.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-cool/serta-arctic-cool_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-cool/serta-arctic-cool_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-cool/serta-arctic-cool_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-cool/serta-arctic-cool_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-cool/serta-arctic-cool_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-cool/serta-arctic-cool_6.jpg,5,2,"Рассеивает тепло",160&times;200|180&times;200|200&times;200,14,,1,Спальня,,,,,
1326109,"Анатомический матрас Technology Flow","Анатомический матрас",https://askona.ru/matrasy/matras-technology-flow.htm?SELECTED_HASH_SIZE=160x190-1a15777d116bbfccf8701751320f2b00,42680,77600,45,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-technology-flow/main.jpg,https://ir.askona.ru/upload/catalog/160432.jpg|https://ir.askona.ru/upload/catalog/160437.jpg|https://ir.askona.ru/upload/catalog/160440.jpg|https://ir.askona.ru/upload/catalog/160444.jpg|https://ir.askona.ru/upload/catalog/160447.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-technology-flow/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-technology-flow/matras-technology-flow_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-technology-flow/matras-technology-flow_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-technology-flow/matras-technology-flow_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/matras-technology-flow/matras-technology-flow_7.jpg,4.8,6,"Совместим с эрго",160&times;190|90&times;190|140&times;190,13,,1,Спальня,,,,,
1375314,"Анатомический матрас Technology Ergo Comfort","Анатомический матрас",https://askona.ru/matrasy/technology-ergo-comfort.htm?SELECTED_HASH_SIZE=100x190-35bfb678fc4cd2dcaf8511f2143e62ba,24552,39600,38,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/technology-ergo-comfort/main.jpg,https://ir.askona.ru/upload/catalog/165076.jpg|https://ir.askona.ru/upload/catalog/165081.jpg|https://ir.askona.ru/upload/catalog/165085.jpg|https://ir.askona.ru/upload/catalog/165091.jpg|https://ir.askona.ru/upload/catalog/165095.jpg|https://ir.askona.ru/upload/catalog/165099.jpg|https://ir.askona.ru/upload/catalog/165103.jpg|https://ir.askona.ru/upload/catalog/165106.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/technology-ergo-comfort/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/technology-ergo-comfort/technology-ergo_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/technology-ergo-comfort/technology-ergo_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/technology-ergo-comfort/technology-ergo_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/technology-ergo-comfort/technology-ergo_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/technology-ergo-comfort/technology-ergo_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/technology-ergo-comfort/technology-ergo_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/technology-ergo-comfort/technology-ergo_7.jpg,5,4,"Совместим с эрго",100&times;190|120&times;190|80&times;190,15,,1,Спальня,,,,,
1533046,"Анатомический матрас Grether&Wells Heaven De Luxe серый","Анатомический матрас",https://askona.ru/matrasy/heaven-de-luxe-grey.htm?SELECTED_HASH_SIZE=120x200-e623fb3cde4497c60247461d18f71bdf,146718,257400,43,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-grey/heaven-de-luxe-grey_1.jpg,https://ir.askona.ru/upload/catalog/159183.jpg|https://ir.askona.ru/upload/catalog/159188.jpg|https://ir.askona.ru/upload/catalog/159192.jpg|https://ir.askona.ru/upload/catalog/159196.jpg|https://ir.askona.ru/upload/catalog/159198.jpg|https://ir.askona.ru/upload/catalog/159205.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-grey/heaven-de-luxe-grey_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-grey/heaven-de-luxe-grey_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-grey/heaven-de-luxe-grey_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-grey/heaven-de-luxe-grey_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-grey/heaven-de-luxe-grey_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-grey/heaven-de-luxe-grey_6.jpg,4.8,6,"Температурный баланс",120&times;200|90&times;200|80&times;200,7,,1,Спальня,,,,,
1776668,"Анатомический матрас Serta Ergo Emotion Hard","Анатомический матрас",https://askona.ru/matrasy/serta-ergo-emotion-hard.htm?SELECTED_HASH_SIZE=200x200-1112708f328d51daf6c57b9dceab3601,86987,173974,50,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_1.jpg,https://ir.askona.ru/upload/catalog/162934.jpg|https://ir.askona.ru/upload/catalog/162941.jpg|https://ir.askona.ru/upload/catalog/162946.jpg|https://ir.askona.ru/upload/catalog/162950.jpg|https://ir.askona.ru/upload/catalog/162954.jpg|https://ir.askona.ru/upload/catalog/162957.jpg|https://ir.askona.ru/upload/catalog/162961.jpg|https://ir.askona.ru/upload/catalog/162964.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_5.1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_7.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-ergo-emotion-hard/serta-ergo_8.jpg,0,0,,200&times;200|160&times;200|120&times;200,8,,1,Спальня,,,,,
1533011,"Анатомический матрас Grether&Wells Heaven De Luxe кремовый","Анатомический матрас",https://askona.ru/matrasy/heaven-de-luxe-kremoviy.htm?SELECTED_HASH_SIZE=90x200-64076ea5fa34605eff021e660aae5165,138624,243200,43,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-kremoviy/heaven-de-luxe-kremoviy_1.jpg,https://ir.askona.ru/upload/catalog/159211.jpg|https://ir.askona.ru/upload/catalog/159216.jpg|https://ir.askona.ru/upload/catalog/159219.jpg|https://ir.askona.ru/upload/catalog/159223.jpg|https://ir.askona.ru/upload/catalog/159230.jpg|https://ir.askona.ru/upload/catalog/159232.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-kremoviy/heaven-de-luxe-kremoviy_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-kremoviy/heaven-de-luxe-kremoviy_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-kremoviy/heaven-de-luxe-kremoviy_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-kremoviy/heaven-de-luxe-kremoviy_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-kremoviy/heaven-de-luxe-kremoviy_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/heaven-de-luxe-kremoviy/heaven-de-luxe-kremoviy_6.jpg,4.8,6,"Температурный баланс",90&times;200|180&times;200|200&times;200,7,,1,Спальня,,,,,
1668422,"Анатомический матрас Serta Arctic Soft","Анатомический матрас",https://askona.ru/matrasy/serta-arctic-soft.htm?SELECTED_HASH_SIZE=200x200-1112708f328d51daf6c57b9dceab3601,66033,137568,52,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-soft/medium_1.jpg,https://ir.askona.ru/upload/catalog/246214.jpg|https://ir.askona.ru/upload/catalog/246211.jpg|https://ir.askona.ru/upload/catalog/246216.jpg|https://ir.askona.ru/upload/catalog/246212.jpg|https://ir.askona.ru/upload/catalog/246215.jpg|https://ir.askona.ru/upload/catalog/246213.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-soft/medium_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-soft/medium_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-soft/medium_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-soft/medium_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-soft/medium_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/serta-arctic-soft/medium_6.jpg,5,1,"Рассеивает тепло",200&times;200|180&times;200|160&times;200,20,,1,Спальня,,,,,
1404172,"Анатомический матрас Ergo Adaptive Hard","Анатомический матрас",https://askona.ru/matrasy/ergo-adaptive-hard.htm?SELECTED_HASH_SIZE=90x200-64076ea5fa34605eff021e660aae5165,29460,49100,40,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/ergo-adaptive-hard/main.jpg,https://ir.askona.ru/upload/catalog/158102.jpg|https://ir.askona.ru/upload/catalog/158076.jpg|https://ir.askona.ru/upload/catalog/158081.jpg|https://ir.askona.ru/upload/catalog/158085.jpg|https://ir.askona.ru/upload/catalog/158087.jpg|https://ir.askona.ru/upload/catalog/158091.jpg|https://ir.askona.ru/upload/catalog/158096.jpg|https://ir.askona.ru/upload/catalog/158100.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/ergo-adaptive-hard/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/ergo-adaptive-hard/ergo-adaptive-hard_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/ergo-adaptive-hard/ergo-adaptive-hard_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/ergo-adaptive-hard/ergo-adaptive-hard_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/ergo-adaptive-hard/ergo-adaptive-hard_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/ergo-adaptive-hard/ergo-adaptive-hard_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/ergo-adaptive-hard/ergo-adaptive-hard_6.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/ergo-adaptive-hard/ergo-adaptive-hard_7.jpg,4.5,6,"Совместим с эрго",90&times;200|80&times;200|160&times;200,8,,1,Спальня,,,,,
1289155,"Анатомический матрас Classic Start Cocos","Анатомический матрас",https://askona.ru/matrasy/classic-start-cocos.htm?SELECTED_HASH_SIZE=160x190-1a15777d116bbfccf8701751320f2b00,28032,87600,68,false,https://cdn.askona.ru/upload/catalog_product_images/matrasy/classic-start-cocos/main.jpg,https://ir.askona.ru/upload/catalog/156841.jpg|https://ir.askona.ru/upload/catalog/156845.jpg|https://ir.askona.ru/upload/catalog/156850.jpg|https://ir.askona.ru/upload/catalog/156853.jpg|https://ir.askona.ru/upload/catalog/156859.jpg|https://ir.askona.ru/upload/catalog/156864.jpg|https://ir.askona.ru/upload/catalog/156868.jpg,https://cdn.askona.ru/upload/catalog_product_images/matrasy/classic-start-cocos/main.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/classic-start-cocos/start-cocos_1.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/classic-start-cocos/start-cocos_2.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/classic-start-cocos/start-cocos_3.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/classic-start-cocos/start-cocos_4.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/classic-start-cocos/start-cocos_5.jpg|https://cdn.askona.ru/upload/catalog_product_images/matrasy/classic-start-cocos/start-cocos_6.jpg,4.8,4,"Точечная поддержка",160&times;190|120&times;190|140&times;190,13,,1,Спальня,,,,,
